net,length_um
net2,35.1µm
net4,30.54µm
net1,13.22µm
net7,9.72µm
net8,8.1µm
net5,7.06µm
B[0],5.97µm
B[1],5.97µm
net3,5.74µm
net6,5.72µm
_0_,5.58µm
P[0],5.07µm
P[1],5.07µm
P[2],5.07µm
A[0],4.95µm
A[1],4.61µm
P[3],4.39µm
_1_,1.84µm
