net,length_um
net4,25.8µm
net2,25.78µm
net1,22.68µm
net5,17.68µm
net6,17.34µm
net3,16.06µm
_0_,16.02µm
net7,15.4µm
_1_,6.14µm
B[0],5.97µm
P[2],5.75µm
B[1],5.63µm
P[3],5.07µm
A[0],4.61µm
A[1],4.61µm
P[0],4.39µm
P[1],4.39µm
net8,3.68µm
