net,length_um
net6,175.48µm
net7,175.12µm
net5,157.78µm
net3,32.1µm
net2,19.3µm
net1,13.16µm
net4,12.7µm
net8,7.44µm
P[0],6.09µm
B[1],5.97µm
P[2],5.75µm
A[1],5.63µm
A[0],5.29µm
B[0],4.95µm
P[1],4.73µm
P[3],4.39µm
_1_,2.68µm
_0_,1.02µm
